screen_id	plate_id	plate_name	image_id	cell_line	strain	gene_identifier	phenotype_identifier	channels	pixel_size_x	pixel_size_y	imaging_method
3	2563	JL_120807_S12A	1236670	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2563	JL_120807_S12A	1236888	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2563	JL_120807_S12A	1236427	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2563	JL_120807_S12A	1236803	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2563	JL_120807_S12A	1236960	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2563	JL_120807_S12A	1236466	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237001	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237410	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237079	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237103	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237332	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237009	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237507	Not listed	amo1	SPBC15D4.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237350	Not listed	SPBC21C3.14c	SPBC21C3.14c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237091	Not listed	pmr1	SPBC31E1.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237031	Not listed	dsc1	SPBC947.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237187	Not listed	ubp5	SPCC188.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2564	JL_120807_S12B	1237561	Not listed	Not listed	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1237577	Not listed	mug190	SPCP31B10.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1237875	Not listed	his2	SPBC1711.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238055	Not listed	frp1	SPBC1683.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238019	Not listed	psy2	SPBC216.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238115	Not listed	apl3	SPBC691.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238109	Not listed	spo3	SPAC607.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1237717	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238067	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238121	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1237838	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1237639	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2565	JL_120808_S13A	1238103	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238153	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238586	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238513	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238255	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238693	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238687	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238182	Not listed	rhp41	SPAC12B10.12c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238201	Not listed	csx1	SPAC17A2.09c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238568	Not listed	SPAC29B12.14c	SPAC29B12.14c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238321	Not listed	ura3	SPAC57A10.12c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238627	Not listed	SPBC1271.10c	SPBC1271.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2566	JL_120808_S13B	1238381	Not listed	msy1	SPCC1183.11	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1238729	Not listed	nro1	SPCC4B3.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239259	Not listed	aps3	SPAC30D11.05	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1238765	Not listed	SPAC1093.03	SPAC1093.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1238963	Not listed	SPAC12B10.01c	SPAC12B10.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1238945	Not listed	clr2	SPAC1B3.17	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1238771	Not listed	hri2	SPAC222.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239289	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239253	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239229	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239125	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239029	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2567	JL_120809_S14A	1239223	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239305	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239499	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239403	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239747	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239554	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239596	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239711	Not listed	snf30	SPAC23G3.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239463	Not listed	eta2	SPAC31G5.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239548	Not listed	swc3	SPAC4H3.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239475	Not listed	eng1	SPAC821.09	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239807	Not listed	plg7	SPBC106.11c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2568	JL_120809_S14B	1239831	Not listed	ash2	SPBC13G1.08c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1239881	Not listed	set10	SPBC1709.13c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240232	Not listed	meu22	SPBC19F8.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1239924	Not listed	gpa1	SPBC24C6.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1239942	Not listed	syj1	SPBC2G2.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240287	Not listed	SPBC365.07c	SPBC365.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240424	Not listed	SPBC530.08	SPBC530.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240063	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240057	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240293	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1240406	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1239990	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2569	JL_120810_S15A	1239978	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240457	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240899	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240700	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240568	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240466	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240911	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240543	Not listed	tef103	SPBC839.15c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240688	Not listed	oca2	SPCC1020.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240851	Not listed	SPCC1322.02	SPCC1322.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240724	Not listed	git3	SPCC1753.02c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240556	Not listed	bfr1	SPCC18B5.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2570	JL_120810_S15B	1240477	Not listed	SPCC584.13	SPCC584.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241033	Not listed	pdc1	SPAC20G4.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241192	Not listed	ccq1	SPCC188.07	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241210	Not listed	SPAC13A11.06	SPAC13A11.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241180	Not listed	spt20	SPAC4D7.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241299	Not listed	git5	SPBC32H8.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241425	Not listed	mcp3	SPAC1006.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241583	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241246	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241486	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241186	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241541	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2571	JL_120813_S16A	1241595	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1241609	Not listed	mal3	SPAC18G6.15	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1242057	Not listed	mto1	SPCC417.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1242098	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1242158	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1242068	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1241961	Not listed	MS1404	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1241979	Not listed	SPAC8E11.05c	SPAC8E11.05c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1241949	Not listed	lac1	SPBC3E7.15c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1241943	Not listed	ser3	SPCC364.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2572	JL_120813_S16B	1242110	Not listed	SPBC8E4.04	SPBC8E4.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
